campaign_id,platform,campaign_name,start_date,end_date,impressions,clicks,conversions,cost,revenue,conversion_rate,ROI
661,LinkedIn,cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor,8/7/2020,5/4/2021,10713,559,42,9328.67,3257.94,0.0751341682,-0.650760505
662,Twitter,cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec,5/31/2021,10/6/2020,33686,4060,698,6052.46,177464.66,0.1719211823,28.3210793628
663,LinkedIn,curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu,8/19/2020,10/30/2022,28155,2670,612,2823.65,140670.17,0.2292134831,48.8185575408
664,LinkedIn,sit amet erat nulla tempus vivamus in felis eu sapien cursus,2/11/2022,10/16/2021,74126,7791,69,7046.04,24331.09,0.0088563727,2.453158086
665,Twitter,purus aliquet at feugiat non pretium quis lectus suspendisse potenti in,3/14/2020,10/1/2022,74893,4573,893,1191.12,159082.71,0.1952766237,132.5572486399
666,Instagram,luctus et ultrices posuere cubilia curae nulla dapibus dolor vel,10/15/2021,12/24/2022,39224,6164,156,2244.49,77745.88,0.0253082414,33.6385504057
667,Facebook,montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum,3/25/2021,3/24/2021,80671,7678,353,6552.58,105126.36,0.0459755145,15.0435065272
668,Twitter,duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat,9/14/2020,3/29/2020,77424,9877,651,6108.49,101141.93,0.0659107016,15.5575993412
669,Facebook,bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor,5/20/2021,4/8/2022,98749,9513,22,9441.72,18278.76,0.0023126248,0.9359565842
670,Facebook,mattis nibh ligula nec sem duis aliquam convallis nunc proin,9/23/2020,12/20/2022,41108,6563,319,1351.06,99503.75,0.0486058205,72.6486536497
671,Facebook,amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi,7/12/2022,9/27/2021,41999,8377,714,6265.19,57117.16,0.0852333771,8.116588643
672,Instagram,ac est lacinia nisi venenatis tristique fusce congue diam id ornare,8/24/2021,1/31/2022,78204,8423,662,4138.34,51979.54,0.0785943251,11.5604807725
673,Instagram,pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra,5/8/2020,12/25/2022,97566,9255,615,487.07,178039.92,0.0664505673,364.5325107274
674,LinkedIn,eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis,9/13/2020,9/19/2020,1428,9047,478,4524.82,58171.18,0.052835194,11.856020792
675,LinkedIn,donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum,2/20/2020,5/2/2021,41717,379,774,4821.81,19525.72,2.0422163588,3.0494586058
676,LinkedIn,ut nunc vestibulum ante ipsum primis in faucibus orci luctus,1/22/2020,5/2/2022,91824,8495,115,3485.87,52226.55,0.0135373749,13.9823573455
677,Twitter,imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum,5/25/2020,7/23/2020,25416,8591,549,1722.21,48937.87,0.0639040857,27.4157390794
678,LinkedIn,ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst,5/24/2021,11/2/2021,40720,4965,796,9879.56,163331.69,0.1603222558,15.5322838264
679,Twitter,justo nec condimentum neque sapien placerat ante nulla justo aliquam,4/26/2020,6/9/2021,63007,9785,937,7297.4,140770.74,0.0957588145,18.2905336147
680,Instagram,donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim,5/18/2021,4/7/2021,89248,8393,892,388.21,139758.69,0.1062790421,359.0079596095
681,Twitter,viverra eget congue eget semper rutrum nulla nunc purus phasellus in,3/8/2021,2/20/2020,650,8656,93,1407.65,145002.2,0.0107439926,102.0101232551
682,Facebook,curae duis faucibus accumsan odio curabitur convallis duis consequat dui,3/28/2021,11/9/2020,39877,8044,855,6325.25,1471.04,0.1062904028,-0.7674336983
683,Facebook,eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit,2/18/2021,2/1/2022,43807,9169,248,7662.23,20306.37,0.0270476606,1.6501906103
684,Instagram,amet turpis elementum ligula vehicula consequat morbi a ipsum integer,3/28/2022,3/12/2022,70863,4134,323,7057.28,124005.13,0.0781325593,16.5712356602
685,LinkedIn,pretium quis lectus suspendisse potenti in eleifend quam a odio,4/15/2020,6/11/2020,64844,6510,828,2394.48,77869.83,0.1271889401,31.5205597875
686,Facebook,in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis,7/26/2022,10/28/2021,40360,6445,451,4667.94,72121.87,0.0699767261,14.4504706573
687,Facebook,hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut,3/11/2022,6/6/2020,48364,712,863,821.12,142419.34,1.2120786517,172.4452211613
688,LinkedIn,lectus suspendisse potenti in eleifend quam a odio in hac,1/16/2021,5/6/2022,60215,5695,396,5009.73,173491.71,0.0695346795,33.630950171
689,LinkedIn,sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec,11/8/2021,8/20/2020,29830,6505,972,329.54,151750.67,0.1494235204,459.4924136675
690,Instagram,nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse,10/24/2022,9/18/2022,62502,8140,277,1461.39,159404.75,0.034029484,108.0774878711
691,Facebook,at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a,3/12/2020,9/23/2021,45206,5188,17,6434.21,44991.79,0.0032767926,5.9925896108
692,Instagram,vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare,11/27/2021,3/2/2021,63224,2841,710,696.4,86918.57,0.2499120028,123.8112722573
693,Instagram,a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique,6/15/2021,2/18/2021,14535,6173,382,9974.86,77037.74,0.0618823911,6.7231900999
694,Facebook,morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate,10/27/2022,1/19/2021,31740,2431,800,2973.86,19486.45,0.329082682,5.5525781308
695,Instagram,sed accumsan felis ut at dolor quis odio consequat varius integer,1/2/2020,12/30/2021,90315,6229,1,7724.71,41488.94,0.0001605394,4.370938197
696,Instagram,tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed,10/18/2021,1/22/2020,80067,5563,503,9232.55,93842.62,0.0904188388,9.164322966
697,Facebook,mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis,7/2/2020,10/14/2022,42290,4935,768,1850.81,166797.2,0.1556231003,89.1211901816
698,Facebook,tortor quis turpis sed ante vivamus tortor duis mattis egestas metus,1/25/2022,3/27/2022,67508,6995,732,6562.07,159995.76,0.1046461758,23.3819038809
699,Instagram,maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum,5/12/2021,10/24/2020,62234,150,23,7739.68,158369.06,0.1533333333,19.4619648358
700,Instagram,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,10/20/2022,1/8/2021,7902,769,124,3995.19,14242.49,0.1612483745,2.5649093034
701,Twitter,in felis donec semper sapien a libero nam dui proin,12/3/2021,8/8/2021,33219,3928,524,5763.99,155961.18,0.133401222,26.0578505514
702,Twitter,in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla,9/16/2020,9/29/2022,50665,3987,500,8006.12,162440.51,0.1254075746,19.2895422502
703,Twitter,tellus in sagittis dui vel nisl duis ac nibh fusce lacus,1/9/2022,1/2/2020,56015,4906,366,7375.75,14831.77,0.0746025275,1.0108829611
704,LinkedIn,cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut,11/11/2021,1/14/2020,80015,6715,167,3824.33,120927.24,0.0248696947,30.6205034607
705,Facebook,blandit mi in porttitor pede justo eu massa donec dapibus duis at,11/28/2021,5/29/2022,20784,8457,367,1258.57,132999.69,0.0433960033,104.6752425372
706,Facebook,faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum,7/7/2021,3/14/2020,65501,6743,170,3994.99,58407.51,0.0252113303,13.6201892871
707,Facebook,amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus,11/5/2021,8/7/2022,92346,5900,93,3752.04,99916.85,0.0157627119,25.6300066097
708,Twitter,suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis,4/9/2022,4/16/2021,47370,6544,56,6197.87,122182.14,0.0085574572,18.7135693391
709,Facebook,sodales sed tincidunt eu felis fusce posuere felis sed lacus,5/7/2020,4/17/2022,86210,755,777,6681.17,55685.51,1.0291390728,7.3346943724
710,Facebook,id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue,6/5/2020,12/15/2020,26207,3309,652,5263.84,58678.04,0.1970383802,10.1473828992
711,Twitter,tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet,5/31/2021,12/11/2020,82125,9532,683,7179.49,117375.19,0.0716533781,15.3486807559
712,LinkedIn,gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet,10/18/2020,11/18/2020,59829,5190,130,5345.46,175326.3,0.0250481696,31.7991042866
713,Twitter,sed accumsan felis ut at dolor quis odio consequat varius integer,8/14/2020,8/16/2020,51427,5274,997,1684.71,129329.84,0.1890405764,75.7668263381
714,Facebook,quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus,1/27/2020,8/19/2021,98980,5877,684,8383.32,168718.06,0.1163859112,19.1254467204
715,Twitter,pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate,5/12/2022,4/10/2020,8387,9855,751,9649.83,79222.45,0.0762049721,7.2097249382
716,Facebook,quis orci eget orci vehicula condimentum curabitur in libero ut,5/24/2021,9/7/2021,28974,2337,60,1962.85,35083.32,0.0256739409,16.8736632957
717,LinkedIn,risus semper porta volutpat quam pede lobortis ligula sit amet eleifend,2/6/2022,4/15/2020,44640,1573,456,8987.76,175317.47,0.2898919263,18.5062473853
718,Instagram,vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet,9/21/2020,7/11/2022,17106,5010,439,4758.3,30413.28,0.0876247505,5.3916272618
719,Facebook,morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum,6/11/2020,4/4/2020,76012,6195,418,5093.34,173261.77,0.0674737692,33.0173186946
720,Instagram,consequat dui nec nisi volutpat eleifend donec ut dolor morbi,6/7/2020,12/31/2020,59970,3984,366,3503.05,8229.67,0.0918674699,1.3492870499
721,LinkedIn,vulputate ut ultrices vel augue vestibulum ante ipsum primis in,11/24/2020,2/11/2020,33757,2257,563,6344.3,72161.22,0.2494461675,10.3741815488
722,LinkedIn,posuere nonummy integer non velit donec diam neque vestibulum eget vulputate,5/19/2022,4/17/2021,51541,4592,344,6855.66,67337.75,0.074912892,8.8222125951
723,Facebook,curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet,8/7/2022,1/17/2021,53192,2722,243,7972.4,140836.28,0.0892725937,16.6654809091
724,LinkedIn,amet lobortis sapien sapien non mi integer ac neque duis,8/13/2021,2/22/2020,79546,3847,484,2219.08,42798.21,0.1258123213,18.2864655623
725,Twitter,convallis eget eleifend luctus ultricies eu nibh quisque id justo sit,6/3/2021,6/30/2020,31583,4485,422,3803.67,90059.89,0.0940914158,22.6771039549
726,Twitter,faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan,3/30/2022,2/4/2022,11478,2348,915,8652.74,27621.87,0.389693356,2.1922685762
727,Facebook,nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a,2/27/2022,1/27/2022,75588,1069,72,1351.92,67329.96,0.067352666,48.8032132079
728,Twitter,nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse,11/4/2021,9/25/2020,95473,4081,589,4077.94,42630.45,0.1443273707,9.4539179095
729,Twitter,ut blandit non interdum in ante vestibulum ante ipsum primis,3/15/2022,9/30/2020,48693,371,33,2766.48,111367.77,0.0889487871,39.2561269194
730,Facebook,nibh fusce lacus purus aliquet at feugiat non pretium quis lectus,3/10/2020,9/20/2022,35432,2032,79,7909.69,38663.74,0.0388779528,3.8881485874
731,Facebook,nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis,3/26/2022,1/4/2022,48962,4046,292,4554.24,61989.7,0.0721700445,12.6114258361
732,Instagram,sit amet nunc viverra dapibus nulla suscipit ligula in lacus,2/8/2020,7/11/2022,81319,8273,129,0.02,42770.12,0.0155928925,2138505.0000000005
733,LinkedIn,amet diam in magna bibendum imperdiet nullam orci pede venenatis,5/14/2021,6/27/2021,89551,6659,869,3963.14,174239.05,0.1305000751,42.9648990447
734,LinkedIn,nec sem duis aliquam convallis nunc proin at turpis a pede,2/9/2022,3/18/2021,56461,6689,853,1495.05,99524.77,0.1275227986,65.5695261028
735,Instagram,sed ante vivamus tortor duis mattis egestas metus aenean fermentum,11/11/2022,3/11/2021,14173,4689,409,3851.59,136823.92,0.0872254212,34.5240095649
736,LinkedIn,tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum,9/23/2021,3/11/2020,79100,9751,262,8596.63,129888.2,0.0268690391,14.1091997678
737,Twitter,semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero,4/25/2022,1/29/2022,72081,3627,408,6479.6,176994.7,0.1124896609,26.3156830669
738,LinkedIn,in porttitor pede justo eu massa donec dapibus duis at,6/12/2021,5/1/2020,71705,6443,428,9290.37,83522.03,0.0664286823,7.9901726196
739,Facebook,neque libero convallis eget eleifend luctus ultricies eu nibh quisque id,12/19/2020,7/1/2021,11087,9365,257,1156.41,107495.88,0.0274426054,91.9565465536
740,LinkedIn,ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu,1/14/2020,1/28/2022,78098,887,533,7560.07,27517.0,0.6009019166,2.6397811131
741,Facebook,congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl,9/22/2021,6/13/2020,56948,7620,296,7575.1,126366.0,0.0388451444,15.6817599768
742,LinkedIn,sagittis sapien cum sociis natoque penatibus et magnis dis parturient,5/17/2022,1/31/2021,20889,4802,514,1816.03,76674.4,0.1070387339,41.2208884214
743,Instagram,cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam,9/27/2021,6/11/2022,4949,3153,977,9408.18,167903.62,0.3098636219,16.8465569324
744,LinkedIn,augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida,9/25/2021,8/8/2022,58191,1864,582,5129.56,161789.65,0.3122317597,30.5406487106
745,Instagram,enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae,9/21/2021,1/21/2022,78137,7489,542,956.7,103404.29,0.0723728135,107.084342009
746,Instagram,nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit,10/1/2021,8/14/2021,93530,9995,971,7928.16,121302.22,0.0971485743,14.300173054
747,Twitter,ac consequat metus sapien ut nunc vestibulum ante ipsum primis in,9/17/2020,9/4/2020,82018,7436,368,7436.39,44153.74,0.0494889726,4.9375234489
748,Instagram,ligula nec sem duis aliquam convallis nunc proin at turpis a pede,11/6/2021,2/23/2020,78673,4475,201,3303.42,125724.09,0.0449162011,37.0587663694
749,Twitter,id sapien in sapien iaculis congue vivamus metus arcu adipiscing,6/11/2022,2/1/2020,21243,6645,712,8529.91,105946.13,0.1071482318,11.4205448827
750,LinkedIn,nisi at nibh in hac habitasse platea dictumst aliquam augue,5/8/2022,5/31/2020,14558,7779,386,3854.93,64879.06,0.0496207739,15.8301525579
751,Facebook,amet cursus id turpis integer aliquet massa id lobortis convallis tortor,3/17/2020,5/30/2021,53729,9569,814,5422.75,43217.28,0.0850663601,6.9696242681
752,Facebook,quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante,10/1/2020,4/18/2021,3278,2944,401,5749.98,46462.96,0.1362092391,7.0805428888
753,Twitter,turpis enim blandit mi in porttitor pede justo eu massa donec dapibus,4/28/2020,6/15/2022,54572,2563,184,7045.42,132681.92,0.0717908701,17.8323648555
754,Facebook,est phasellus sit amet erat nulla tempus vivamus in felis eu sapien,4/28/2022,5/27/2020,99855,1750,165,1265.31,114527.13,0.0942857143,89.5130995566
755,Facebook,quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus,9/30/2021,4/3/2021,11512,4559,786,7579.58,54485.95,0.1724062294,6.1885183612
756,Twitter,placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt,11/20/2020,4/27/2022,72294,9310,941,4992.47,161036.84,0.1010741139,31.2559454539
757,LinkedIn,rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem,11/11/2022,11/4/2020,59022,9342,15,8176.92,43129.0,0.0016056519,4.2744798775
758,Instagram,nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque,7/30/2021,8/23/2020,4140,4064,772,7516.47,53640.41,0.1899606299,6.1363831692
759,Twitter,facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at,7/5/2022,11/16/2021,80330,1708,432,2696.06,111260.28,0.2529274005,40.2677314303
760,LinkedIn,orci luctus et ultrices posuere cubilia curae mauris viverra diam,6/4/2020,10/8/2021,62935,2172,319,100.25,154106.29,0.1468692449,1536.2198503741
761,LinkedIn,sapien placerat ante nulla justo aliquam quis turpis eget elit,2/18/2022,9/3/2022,53439,8538,140,607.04,124989.91,0.0163972827,204.9006161044
762,LinkedIn,turpis enim blandit mi in porttitor pede justo eu massa donec dapibus,3/24/2020,5/1/2022,97676,2815,627,8250.2,166171.77,0.2227353464,19.1415444474
763,Instagram,rutrum at lorem integer tincidunt ante vel ipsum praesent blandit,8/18/2022,10/30/2021,43548,8531,244,1972.65,102433.39,0.0286015707,50.9267939067
764,Twitter,duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in,3/19/2022,3/6/2022,41522,8417,576,5082.6,93376.14,0.0684329333,17.3717270688
765,Facebook,molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui,6/27/2021,10/27/2021,15342,1816,871,6404.3,29676.65,0.4796255507,3.6338631857
766,LinkedIn,orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam,10/25/2020,9/25/2021,90234,1307,619,2287.96,155226.68,0.4736036725,66.845014773
767,LinkedIn,elit proin risus praesent lectus vestibulum quam sapien varius ut blandit,6/19/2020,12/16/2021,21289,5984,613,1242.35,29461.45,0.1024398396,22.7142914638
768,Facebook,metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean,5/7/2021,4/2/2021,66020,2768,124,8109.85,23979.84,0.0447976879,1.956878364
769,LinkedIn,platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem,1/4/2020,2/12/2020,94783,8348,270,43.15,58129.84,0.0323430762,1346.1573580533
770,Twitter,iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna,12/28/2022,6/8/2022,9850,5107,441,9091.72,94714.38,0.0863520658,9.4176525454
771,LinkedIn,curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor,11/11/2022,4/17/2021,93775,4032,7,1217.79,127280.92,0.0017361111,103.5179546556
772,Facebook,et tempus semper est quam pharetra magna ac consequat metus sapien ut,8/30/2020,6/13/2021,71954,1687,98,4503.06,53724.87,0.0580912863,10.930747092
773,Instagram,eu massa donec dapibus duis at velit eu est congue,7/3/2022,7/18/2022,70787,1042,557,5915.08,127612.0,0.5345489443,20.5740108333
774,Instagram,mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla,1/15/2022,8/7/2022,78287,5671,335,5405.91,323.18,0.059072474,-0.9402172807
775,Facebook,nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at,2/12/2022,8/20/2020,41277,5599,988,1971.83,29346.41,0.1764600822,13.8828296557
776,LinkedIn,nunc proin at turpis a pede posuere nonummy integer non velit donec,4/17/2021,6/20/2022,12132,6059,862,8382.79,35009.12,0.1422677009,3.1763088423
777,Facebook,amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam,12/24/2022,10/29/2022,12290,3509,678,6305.35,30119.67,0.1932174409,3.7768434742
778,Facebook,ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet,2/21/2021,8/21/2022,34588,8324,175,6825.01,133878.21,0.0210235464,18.6158262039
779,Instagram,augue vel accumsan tellus nisi eu orci mauris lacinia sapien,4/21/2020,9/19/2022,19330,5124,189,4700.15,41590.08,0.0368852459,7.8486707871
780,Facebook,aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend,12/16/2020,5/30/2021,78978,8929,848,9216.36,29089.9,0.0949714414,2.1563328689
781,Twitter,nibh ligula nec sem duis aliquam convallis nunc proin at,1/14/2022,12/29/2022,6749,8351,168,4598.89,106309.59,0.0201173512,22.1163585126
782,Twitter,vestibulum ante ipsum primis in faucibus orci luctus et ultrices,3/23/2021,10/28/2021,45494,4518,417,2756.25,1506.37,0.0922974768,-0.4534712018
783,Instagram,at velit vivamus vel nulla eget eros elementum pellentesque quisque,9/19/2021,4/10/2020,68180,359,847,921.42,78375.69,2.3593314763,84.0596796249
784,Twitter,lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio,6/19/2021,12/5/2021,75874,8905,461,2716.49,152738.84,0.0517686693,55.2265423396
785,LinkedIn,adipiscing elit proin risus praesent lectus vestibulum quam sapien varius,8/3/2020,9/26/2021,64236,2773,658,1853.24,164217.31,0.2372881356,87.6109246509
786,Twitter,sapien non mi integer ac neque duis bibendum morbi non quam nec,10/2/2022,6/5/2022,11248,291,157,687.92,37398.33,0.5395189003,53.3643592278
787,Twitter,dapibus duis at velit eu est congue elementum in hac,5/13/2022,9/28/2021,19107,4644,208,5393.82,124368.16,0.044788975,22.0575288015
788,LinkedIn,rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo,11/28/2020,8/1/2020,76973,3835,618,6868.54,45983.65,0.1611473272,5.6948216069
789,Facebook,aliquam convallis nunc proin at turpis a pede posuere nonummy integer non,12/24/2020,1/9/2020,30367,7220,642,6571.93,114074.6,0.0889196676,16.3578537812
790,LinkedIn,nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget,1/7/2020,1/14/2021,91980,9324,841,1989.41,179335.23,0.0901973402,89.1449324171
791,Facebook,urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius,7/22/2020,3/29/2020,27106,2353,254,9317.54,71096.08,0.1079473013,6.630348783
792,LinkedIn,nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue,7/17/2021,3/26/2020,80773,4729,454,6820.09,26762.78,0.0960033834,2.9241095059
793,Twitter,elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non,1/28/2022,1/22/2020,36223,6655,250,4978.03,159561.52,0.03756574,31.0531455214
794,Instagram,sit amet consectetuer adipiscing elit proin interdum mauris non ligula,4/12/2022,3/5/2021,56399,7015,709,8516.2,168512.94,0.1010691376,18.7873394237
795,Twitter,non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus,1/4/2020,12/4/2022,73996,1326,893,752.89,155861.1,0.673453997,206.0170941306
796,Facebook,posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor,2/15/2020,8/9/2022,92865,3554,57,4579.75,13301.99,0.0160382667,1.9045231727
797,Twitter,justo in blandit ultrices enim lorem ipsum dolor sit amet,5/17/2020,3/9/2022,95142,4968,232,8463.77,159533.42,0.0466988728,17.8489786466
798,Instagram,adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque,12/7/2022,3/3/2022,15304,8816,392,9630.33,93170.24,0.0444646098,8.6746674309
799,Instagram,nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi,6/11/2022,9/18/2021,88071,747,896,1579.1,130640.8,1.1994645248,81.7311759863
800,Facebook,dui luctus rutrum nulla tellus in sagittis dui vel nisl,2/19/2020,3/26/2021,59689,5999,435,7152.6,29384.98,0.0725120853,3.1082934877
801,Twitter,habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla,9/7/2020,3/5/2020,22520,8082,66,630.52,162648.05,0.0081662955,256.9585897355
802,LinkedIn,tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed,11/12/2021,7/11/2021,83656,5288,595,1430.18,39618.12,0.1125189107,26.7014921199
803,Facebook,quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id,6/14/2022,2/12/2021,55067,1367,20,126.95,75483.81,0.0146305779,593.5948011028
804,LinkedIn,bibendum morbi non quam nec dui luctus rutrum nulla tellus in,11/13/2022,7/10/2020,94314,9461,391,6546.71,178488.65,0.0413275552,26.2638699438
805,Facebook,ante ipsum primis in faucibus orci luctus et ultrices posuere,8/30/2022,4/8/2020,15992,1737,117,7868.78,107596.88,0.067357513,12.6738960805
806,Facebook,nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in,5/7/2022,5/25/2021,18287,8945,24,4397.14,131481.57,0.0026830632,28.9016110472
807,Twitter,amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur,11/11/2020,5/16/2020,73967,6090,550,6473.78,38089.98,0.0903119869,4.8837309887
808,Instagram,at nunc commodo placerat praesent blandit nam nulla integer pede justo,7/28/2020,9/25/2021,96163,5012,944,1077.18,104436.04,0.1883479649,95.9531925955
809,LinkedIn,sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy,5/13/2020,1/26/2022,37741,3484,771,1374.62,79594.48,0.2212973594,56.9028968006
810,LinkedIn,convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh,4/10/2022,1/17/2021,25117,9705,318,676.82,159165.31,0.0327666151,234.1663810171
811,Twitter,pede justo eu massa donec dapibus duis at velit eu,4/10/2022,6/16/2022,63740,9021,495,2746.48,126860.09,0.0548719654,45.1900651015
812,Twitter,pede ac diam cras pellentesque volutpat dui maecenas tristique est,6/22/2021,11/3/2022,54562,4238,666,1501.12,123361.04,0.1571495989,81.1793327649
813,Instagram,faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna,2/8/2022,8/29/2020,41649,9069,234,938.78,77333.43,0.0258021833,81.3765205906
814,Facebook,diam erat fermentum justo nec condimentum neque sapien placerat ante,4/2/2020,9/17/2022,37526,3628,173,2334.85,110365.96,0.0476846748,46.2689723109
815,Twitter,pede justo eu massa donec dapibus duis at velit eu est,2/13/2021,7/4/2022,54679,8983,940,4905.84,113967.68,0.1046421017,22.2310226179
816,Facebook,orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras,7/5/2022,6/28/2022,35327,7346,260,758.52,90308.0,0.0353934114,118.058165902
817,LinkedIn,vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque,5/3/2020,1/5/2022,57072,7075,631,1097.13,95021.49,0.0891872792,85.6091438572
818,Twitter,scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem,5/15/2022,5/31/2022,35434,335,732,7132.08,174381.02,2.1850746269,23.450233312
819,LinkedIn,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia,10/23/2022,8/23/2022,16241,372,513,490.82,156993.29,1.3790322581,318.8591948168
820,Facebook,penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel,12/1/2020,12/18/2021,26718,5672,237,7237.62,130318.63,0.0417842031,17.0057297841
821,Facebook,lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam,10/25/2021,5/29/2022,75382,6566,664,2780.71,158516.09,0.101127018,56.0056172704
822,Instagram,semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum,9/20/2021,3/25/2021,71195,7824,954,26.54,91401.22,0.1219325153,3442.9042954032
823,LinkedIn,risus semper porta volutpat quam pede lobortis ligula sit amet,4/10/2022,1/28/2022,37498,6361,328,4961.21,96194.08,0.0515642195,18.3892377061
824,Instagram,ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus,1/28/2021,2/19/2022,33931,8419,491,9740.02,55070.31,0.0583204656,4.6540243244
825,LinkedIn,elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus,10/25/2022,2/17/2020,13366,3592,671,1076.39,8230.57,0.1868040089,6.6464571391
